Date,Time,C1_1,C2_1,C3_1,C4_1,C6_1,C8_1,C9_1,C10_1,C11_1,C12_1,C13_1,C15_1,C17_1,C19_1,C21_1,C23_1,C26_1,C28_1,C31_1,C34_1,C35_1,C36_1,C37_1,C38_1,C40_1,C41_1,C45_1,C47_1,C48_1,C49_1,C51_1,C52_1,C53_1,C54_1,C56_1,C58_1,C59_1,C61_1,C63_1,C64_1,C68_1,C69_1,C70_1,C71_1,C72_1,C73_1,C74_1,C75_1,C76_1,C77_1,C78_1,C79_1,C81_1,C82_1,C84_1,C85_1,C87_1,C94_1,C96_1,C98_1,C100_1,C104_1,C105_1,C119_1,C131_1,C134_1,C136_1,C140_1,C145_1,C147_1,C148_1,C167_1,C169_1,C170_1,C171_1,C199_1,C306_1,C312_1,C314_1,C316_3,C317_1,C318_1,C401_2,C402_1,C403_1,C404_1,C409_1,C410_1,C413_1,C414_1,C415_1,C501_1,C502_1,C503_1,C601_1,C602_1,C603_1,C612_1,C613_1,C614_1,C617_1,C618_1,C619_1,C620_1,C640_1,C642_1,C643_1,C661_1,C662_1,C663_1,C678_1,C707_1,C1006_1,C1014_1,C1015_1,C1016_1,C5001_1,C5001_2,C5004_1,C5005_1,C5006_1,C5007_1,C5008_1
20030521,03:00,352.86,344.33,2.27,109.63,75.41,359.40,357.57,357.73,22.07,102.70,345.23,350.06,352.62,26.68,64.72,27.61,351.63,340.99,346.31,12.77,345.41,97.51,81.95,15.78,111.73,92.66,353.31,42.25,354.42,92.71,359.07,359.76,357.72,348.15,4.92,9.92,49.16,359.78,352.62,351.41,19.06,7.48,333.05,332.32,126.50,338.36,348.59,339.51,18.25,355.84,349.89,113.32,7.67,353.01,14.37,56.44,359.56,358.72,3.22,125.60,10.78,104.01,113.14,331.68,358.22,345.01,341.65,31.30,349.18,4.99,356.89,350.39,357.50,107.15,9.05,104.40,102.32,308.54,56.18,336.66,174.66,51.37,356.60,334.20,7.65,PMA,17.24,357.18,157.17,96.10,114.07,11.37,14.08,13.54,7.01,335.80,PMA,351.31,0.23,0.01,LST,LST,LST,LST,19.83,350.32,354.99,97.16,LIM,85.16,14.67,LST,2.66,38.87,4.20,LST,357.56,359.16,35.75,355.00,344.48,347.89,358.75
20030521,04:00,349.97,354.40,353.20,74.40,86.50,4.74,345.99,356.50,25.61,102.55,6.85,358.58,17.77,29.22,345.64,30.02,348.28,354.24,351.26,7.83,348.36,95.55,85.33,14.32,114.31,88.83,352.96,52.75,353.50,95.20,357.41,4.35,355.74,353.88,6.56,15.36,52.71,358.27,353.82,347.64,15.05,9.03,354.21,345.61,124.85,330.76,349.33,0.96,28.50,6.82,351.30,116.18,6.97,356.05,8.06,50.79,10.76,4.43,4.62,88.25,6.18,111.05,117.49,335.20,5.16,356.73,352.22,30.83,350.34,0.22,355.53,347.50,353.69,53.62,3.26,46.13,80.97,342.29,59.81,337.52,179.22,49.73,3.16,340.60,7.06,PMA,12.05,349.22,157.27,94.24,115.31,11.65,6.42,8.84,8.87,4.35,PMA,339.48,1.56,357.38,LST,LST,LST,LST,13.22,350.65,0.76,99.75,LIM,82.63,15.10,LST,8.29,50.85,5.42,LST,350.36,351.33,19.90,350.77,340.56,343.30,356.54
20030521,05:00,350.70,16.36,354.76,26.33,105.40,356.76,358.22,1.46,24.56,109.13,13.18,352.91,18.10,32.69,23.64,25.19,350.70,352.80,6.14,12.91,343.86,104.86,82.00,15.40,121.81,94.32,357.54,56.77,348.18,100.44,355.57,10.16,347.27,358.02,6.20,0.41,48.74,1.10,7.93,350.54,29.26,11.05,19.03,353.85,141.98,325.59,1.15,356.03,27.17,353.37,348.82,130.05,0.19,4.91,4.42,57.65,6.04,9.73,10.49,27.56,16.49,127.18,131.16,334.98,4.36,8.77,1.50,28.02,349.12,8.27,356.49,347.94,356.34,25.75,4.70,29.98,73.63,33.38,28.33,337.07,183.58,49.83,15.13,353.31,6.47,PMA,4.73,342.57,167.03,104.62,120.36,10.10,355.80,6.74,14.09,1.69,PMA,342.96,3.65,355.64,LST,LST,LST,LST,9.46,357.57,3.58,104.35,LIM,82.31,8.80,LST,16.55,44.43,2.75,LST,346.28,348.30,15.42,357.48,340.57,348.54,359.07
20030521,06:00,347.49,15.03,351.32,28.55,78.97,355.37,5.61,2.82,18.47,108.10,0.79,4.99,357.24,31.20,13.45,21.11,359.05,349.24,356.78,14.53,355.79,101.84,87.30,7.96,115.77,91.27,357.87,47.82,4.59,97.09,354.58,7.90,347.72,359.01,347.35,4.80,42.34,5.77,0.77,344.43,14.08,10.44,5.18,345.88,146.19,310.76,13.12,334.15,328.34,338.26,358.61,151.21,355.62,8.01,4.25,54.47,3.67,8.77,8.93,35.19,11.19,147.97,151.48,340.13,1.54,354.99,3.48,30.09,350.59,7.52,355.70,346.64,353.87,29.32,4.09,28.40,68.48,22.70,27.84,337.75,187.82,57.14,358.84,349.15,5.77,PMA,3.44,349.99,158.66,104.06,117.82,8.30,353.17,6.43,17.74,346.34,PMA,348.72,0.70,349.82,LST,LST,LST,LST,14.41,358.51,2.88,104.02,LIM,88.01,8.91,LST,17.89,42.30,7.69,LST,341.60,345.37,14.77,1.00,348.78,356.53,335.13
20030521,07:00,337.64,7.56,352.88,27.28,56.29,356.51,9.47,6.28,18.98,98.74,352.66,359.88,353.01,34.90,14.06,26.34,357.25,351.97,339.89,14.07,356.27,91.64,75.74,3.53,117.88,74.78,9.21,59.39,6.14,91.29,360.00,1.53,353.13,6.64,357.86,359.40,40.07,4.45,353.73,342.35,3.74,359.68,353.14,336.75,131.88,318.88,345.50,338.64,10.40,321.67,359.69,159.66,349.23,44.05,10.22,55.58,357.60,1.64,9.81,31.04,17.34,152.64,158.06,337.46,4.04,352.96,7.08,27.38,354.87,11.01,358.55,337.40,343.55,26.84,3.12,25.60,81.29,1.87,20.02,338.40,178.42,51.02,359.32,343.16,357.51,LIM,8.35,358.80,157.86,91.77,109.41,18.21,358.90,6.79,6.60,343.91,PMA,347.62,358.58,347.62,LST,LST,LST,LST,9.42,3.60,8.49,94.54,LIM,79.89,5.88,LST,356.55,52.01,5.21,LST,342.37,348.26,17.21,1.13,346.10,354.21,348.73
20030521,08:00,334.08,18.25,353.07,25.44,59.26,356.73,5.59,3.34,16.47,99.88,357.97,330.71,11.94,25.89,13.38,21.09,344.52,350.95,5.73,15.31,338.44,72.22,64.47,12.12,112.70,71.97,7.98,63.31,0.72,78.11,346.78,353.72,359.47,9.25,12.71,357.06,42.66,14.41,13.64,344.68,18.80,10.86,18.01,350.67,94.25,311.09,355.78,332.09,6.99,324.16,345.77,166.14,359.66,48.38,11.66,56.83,4.44,353.75,10.55,11.40,14.45,160.96,166.32,334.93,6.34,4.28,6.37,31.29,356.25,8.56,351.27,333.75,341.73,20.67,1.05,19.54,76.30,31.93,24.64,27.25,204.62,49.84,22.42,350.56,358.05,LIM,4.85,354.13,149.16,75.73,95.16,5.47,351.24,3.22,6.16,353.53,PMA,343.39,356.48,353.80,LST,LST,LST,LST,13.05,2.15,11.02,86.60,LIM,66.62,15.62,LST,358.15,63.59,359.06,LST,342.93,347.21,20.77,2.71,338.62,0.68,4.06
20030521,09:00,340.13,15.16,355.73,22.87,48.93,352.23,9.90,0.55,11.44,97.17,0.60,322.60,10.98,33.79,7.51,25.11,347.02,356.28,8.10,15.51,331.30,72.64,59.99,10.88,116.12,59.78,348.43,60.03,352.82,73.68,341.05,3.74,345.86,3.08,4.68,2.17,42.12,17.78,29.01,336.87,24.29,20.68,352.80,11.16,119.51,308.58,20.43,345.15,355.78,336.83,348.65,165.70,346.68,37.40,347.47,49.69,1.04,3.52,8.63,17.65,12.02,167.04,172.02,330.43,9.36,10.57,8.59,28.22,347.72,5.21,345.18,335.83,343.58,22.79,5.97,18.98,78.51,37.30,23.47,337.30,186.98,47.11,22.57,348.93,357.05,LIM,2.61,335.78,149.03,1.25,97.39,9.83,358.42,11.44,8.94,346.91,PMA,338.16,357.56,355.94,LST,LST,LST,LST,13.78,353.38,7.67,75.95,LIM,63.27,9.16,LST,25.45,63.46,352.66,LST,346.09,349.60,15.43,2.90,343.63,357.75,355.44
20030521,10:00,341.43,12.04,353.21,21.25,83.06,351.68,0.85,357.08,12.99,108.22,344.93,339.31,9.36,31.16,359.09,18.36,355.35,345.89,12.46,10.93,333.63,103.78,94.24,2.77,117.08,90.58,349.00,66.79,348.82,101.89,347.98,6.61,344.16,354.91,7.56,353.50,39.52,16.48,24.94,343.20,19.32,25.06,12.38,17.37,174.13,308.20,32.03,332.26,343.53,357.80,347.24,168.50,347.47,16.57,358.71,59.38,352.95,7.16,4.44,0.67,10.32,164.25,170.91,329.90,357.95,12.97,356.98,29.20,349.40,1.90,352.97,341.43,346.79,11.82,357.60,9.78,81.29,32.05,21.87,328.83,170.35,49.66,23.14,346.61,359.72,LIM,0.65,337.97,161.08,91.73,121.81,7.60,354.12,3.24,6.31,338.38,PMA,352.55,3.27,351.27,LST,LST,LST,LST,11.74,354.96,0.56,106.17,LIM,82.07,6.68,LST,27.17,66.94,356.29,LST,342.72,348.77,14.39,355.74,337.58,351.59,357.25
20030521,11:00,345.55,13.41,350.21,22.05,77.09,352.18,15.67,353.01,10.06,105.90,347.83,331.30,350.58,20.36,355.59,15.47,348.22,351.89,2.21,15.35,335.36,76.33,92.42,4.01,126.77,68.58,351.08,57.59,346.70,86.73,347.75,349.50,343.00,10.82,2.38,349.71,36.12,337.32,25.34,353.39,27.87,11.05,336.40,16.11,228.31,289.67,18.89,349.08,340.44,330.97,348.23,160.20,353.15,24.01,348.08,40.12,356.70,5.11,5.37,1.66,4.86,149.53,157.59,333.62,1.11,12.43,3.84,26.14,348.77,357.56,348.16,340.23,350.64,15.42,4.40,6.19,113.97,31.26,20.84,328.66,154.74,54.47,22.67,328.30,0.15,LIM,0.35,345.70,168.13,38.77,102.26,0.83,351.19,357.32,8.84,341.71,PMA,353.93,2.19,341.34,LST,LST,LST,LST,12.18,359.55,2.56,98.84,LIM,60.66,6.96,LST,28.95,53.22,355.86,LST,341.55,346.75,13.35,357.36,342.12,328.21,352.63
20030521,12:00,342.75,11.45,354.32,3.85,87.95,349.57,21.77,355.12,16.75,102.51,343.36,320.70,357.08,24.36,343.15,15.86,350.21,353.10,354.55,10.36,331.30,98.89,80.15,10.04,122.30,77.36,350.10,70.55,343.84,92.75,343.69,336.69,336.80,12.27,3.77,354.70,36.82,336.01,12.42,356.03,347.62,13.54,348.42,345.70,4.34,310.39,30.63,344.06,0.64,332.02,354.80,168.58,349.79,38.38,351.96,33.71,4.23,357.23,4.30,349.99,3.93,167.24,171.70,337.50,4.51,5.89,4.61,30.16,349.82,1.90,347.26,339.49,345.97,357.29,0.91,348.65,161.94,28.12,15.93,334.39,156.67,54.15,24.45,338.95,2.67,LIM,3.21,345.09,161.39,6.78,119.52,10.50,353.41,10.39,1.75,353.54,LIM,357.02,0.20,344.57,LST,LST,LST,LST,10.83,7.93,5.32,116.36,LIM,81.31,5.88,LST,13.20,88.95,357.95,LST,340.83,343.22,13.30,354.76,346.26,329.36,355.24
20030521,13:00,345.46,15.33,336.52,357.66,59.97,352.91,21.73,353.77,25.82,97.50,351.24,333.68,352.75,36.71,341.24,26.53,356.42,357.60,6.63,15.62,331.04,77.06,57.25,10.87,116.87,63.61,354.81,111.79,349.17,85.01,345.37,336.81,346.90,11.71,2.67,8.48,38.80,338.70,355.45,0.95,3.18,12.64,349.70,25.13,59.15,339.82,21.33,341.72,15.12,347.46,347.98,180.36,358.24,41.20,3.29,45.00,1.31,331.53,5.37,352.26,4.72,172.50,176.77,4.31,12.51,359.40,11.81,29.36,350.28,359.52,345.40,340.51,352.14,352.70,351.67,348.56,273.39,26.65,8.77,339.03,309.61,52.64,10.96,339.37,2.03,LIM,10.24,353.05,156.24,27.28,102.72,6.01,357.14,3.19,8.92,356.69,LIM,343.96,4.69,344.40,LST,LST,LST,LST,20.46,16.35,9.79,95.46,LIM,72.77,18.41,LST,10.85,99.06,358.85,LST,332.46,342.76,14.97,356.75,339.69,327.02,352.91
20030521,14:00,0.08,22.52,346.03,0.42,51.11,3.27,22.99,10.41,35.53,84.90,359.30,358.17,4.46,49.81,349.50,37.19,8.39,0.87,2.84,18.20,357.08,83.33,51.08,5.44,107.88,60.47,9.82,58.31,8.51,87.68,354.43,355.73,7.08,7.73,10.79,24.62,37.78,351.28,6.05,5.82,1.76,12.53,8.36,355.56,41.33,331.70,20.76,356.49,4.04,359.21,9.30,190.24,9.15,50.33,17.72,52.86,3.02,344.30,12.07,349.87,24.35,179.49,186.37,14.60,23.80,357.83,10.06,35.04,3.59,20.47,358.62,355.28,353.27,3.66,355.31,354.27,319.91,37.39,12.85,337.12,165.04,53.47,3.10,352.92,13.32,LIM,15.15,1.91,149.26,74.23,100.33,21.40,10.76,21.36,22.98,354.41,PMA,355.94,357.92,348.04,LST,LST,LST,LST,15.20,4.35,15.49,95.16,LIM,73.32,17.37,LST,19.69,56.64,8.16,LST,338.32,346.39,14.70,2.77,359.42,338.76,3.83
20030521,15:00,15.86,6.74,5.59,23.90,38.22,20.95,19.79,17.35,38.93,73.57,340.46,18.69,353.81,36.75,6.55,39.04,11.39,2.83,10.99,16.35,21.18,75.44,53.65,19.51,91.00,54.28,21.22,353.23,14.40,72.35,6.95,337.45,2.95,13.50,32.11,34.88,50.28,324.41,4.92,2.63,15.93,3.03,349.92,11.02,28.61,338.63,9.26,334.30,17.40,359.90,7.86,204.95,15.96,31.37,21.08,43.01,10.01,331.22,5.40,2.52,28.23,198.55,197.74,4.90,14.97,322.00,11.36,48.29,16.57,20.57,357.74,2.10,16.87,12.92,13.92,10.07,288.33,32.95,24.01,348.30,171.58,61.13,324.04,320.21,26.51,LIM,17.91,9.41,142.29,67.37,110.24,37.76,27.54,20.30,26.70,359.97,PMA,1.16,3.45,349.89,LST,LST,LST,LST,15.22,357.33,9.29,78.32,LIM,56.74,38.32,LST,14.90,34.73,15.98,LST,351.02,352.01,26.63,3.75,344.88,316.13,23.94
20030521,16:00,13.71,8.10,33.91,48.51,42.28,15.21,27.04,13.87,24.84,72.05,8.87,348.50,10.93,9.08,32.13,55.78,12.99,3.65,25.25,10.20,13.53,75.61,39.62,39.11,97.50,56.78,18.39,37.27,24.87,51.60,359.06,356.20,2.13,358.17,21.44,26.44,44.15,350.09,27.92,355.39,8.72,2.61,13.74,358.71,58.46,1.40,1.48,7.32,9.51,355.79,17.43,206.91,0.14,349.54,24.77,30.04,30.32,13.37,0.27,48.68,22.10,207.32,205.45,339.99,14.35,354.07,7.90,48.30,7.37,21.36,350.25,358.97,2.63,41.52,9.98,29.70,236.43,46.96,45.06,358.01,228.80,57.77,3.33,343.66,14.56,LIM,18.86,5.13,146.17,67.50,104.99,18.77,23.15,26.33,24.48,20.82,PMA,314.22,20.88,23.67,LST,LST,LST,LST,15.53,6.97,7.17,79.53,LIM,63.58,15.65,LST,16.40,39.32,7.01,LST,12.14,0.21,38.89,358.13,348.60,339.60,20.35
20030521,17:00,0.24,351.19,26.91,70.13,40.41,20.21,2.24,7.43,31.78,64.46,351.98,342.90,12.47,358.11,26.83,78.98,28.33,347.36,25.63,8.36,331.98,60.87,52.08,26.65,97.73,50.04,11.68,266.54,20.74,70.85,354.05,330.25,0.36,5.76,22.38,353.37,348.89,354.35,34.97,5.39,20.16,17.24,3.90,23.81,94.52,329.46,9.46,357.77,44.13,9.24,5.36,197.90,7.72,8.12,15.23,0.33,66.83,335.75,8.47,81.40,17.69,198.69,202.21,336.17,3.11,350.85,356.63,59.49,352.18,17.29,354.53,348.94,354.51,81.03,23.72,47.49,251.14,46.20,57.98,357.08,194.78,57.79,12.08,332.08,8.71,LIM,23.76,4.75,146.20,88.97,86.78,31.24,34.09,49.63,14.79,56.00,PMA,322.06,21.28,7.01,LST,LST,LST,LST,13.08,352.88,354.20,69.47,LIM,49.82,21.70,LST,15.02,257.11,2.23,LST,31.92,2.79,50.15,354.57,335.85,349.08,19.56
20030521,18:00,352.79,2.62,25.51,87.00,55.20,8.15,339.49,32.46,26.64,73.28,17.35,343.63,31.96,356.92,43.51,181.43,31.90,331.73,84.52,12.77,329.16,79.31,63.38,24.11,107.10,68.33,356.42,1.87,357.43,69.77,342.83,357.88,4.27,353.27,289.89,38.31,344.93,0.11,82.32,337.76,65.62,11.23,36.22,5.66,49.16,335.80,356.87,330.83,57.77,12.70,347.27,198.94,344.91,1.26,QAS,52.28,58.68,357.40,20.29,119.17,34.00,198.02,202.32,331.28,345.08,21.56,5.64,45.93,344.74,31.45,353.51,341.68,359.81,108.15,32.90,60.44,182.21,70.15,71.28,9.14,195.62,61.83,46.30,344.01,10.70,LIM,4.81,3.72,157.85,112.23,107.68,92.15,24.96,40.16,13.99,79.38,PMA,340.93,11.66,4.41,LST,LST,LST,LST,11.22,344.03,0.30,44.48,LIM,51.74,10.54,LST,28.19,29.26,2.95,LST,5.93,6.00,32.39,357.46,338.11,357.31,288.33
20030521,19:00,350.92,345.96,356.81,92.88,75.63,342.02,328.53,32.25,44.48,109.78,326.04,354.94,10.81,0.69,30.57,291.65,9.39,335.56,353.67,20.84,324.00,69.32,62.50,355.38,121.65,76.65,348.26,23.82,4.76,82.34,336.10,343.94,334.36,354.38,319.69,288.29,347.95,359.11,17.60,343.76,1.14,27.42,327.58,1.64,177.94,297.02,331.64,327.34,282.64,347.43,0.64,174.17,343.15,350.21,354.35,17.27,126.58,344.54,20.88,118.05,31.80,180.73,182.81,324.71,341.85,0.77,2.43,31.80,337.04,27.03,352.67,344.39,331.14,101.93,13.49,77.93,169.46,79.04,77.80,1.52,207.25,77.56,340.01,5.77,9.58,LIM,353.18,335.97,169.81,83.49,98.07,358.28,292.13,319.93,9.95,90.91,PMA,333.79,357.24,325.88,LST,LST,LST,LST,14.19,348.15,343.18,69.25,LIM,62.38,316.68,LST,79.21,78.49,7.96,LST,351.47,356.40,30.59,4.63,342.40,350.45,310.74
20030521,20:00,341.32,349.17,346.38,99.13,92.10,342.86,15.44,32.59,113.20,102.69,265.04,357.80,5.53,345.21,37.72,323.97,338.90,328.46,323.79,27.43,327.92,64.44,74.42,351.66,135.24,122.56,357.29,156.30,345.91,89.65,339.77,317.84,352.56,342.04,3.41,325.85,23.85,325.94,355.96,357.46,359.52,343.38,354.29,323.40,157.51,313.19,341.18,336.15,270.70,311.86,1.23,175.48,339.69,357.43,355.47,345.73,253.47,317.74,24.81,131.80,27.54,175.23,177.07,330.48,341.07,318.57,5.55,315.19,337.42,26.94,335.57,326.86,1.11,109.89,8.65,70.82,153.20,351.50,71.42,348.01,178.92,56.50,340.69,320.47,7.88,LIM,0.68,342.66,186.49,108.63,147.70,338.77,339.27,348.02,5.59,336.50,PMA,322.97,348.75,319.84,LST,LST,LST,LST,14.31,341.32,340.19,81.78,LIM,45.80,323.29,LST,346.44,113.63,0.33,LST,344.94,345.32,43.08,18.54,348.45,317.16,357.49
20030521,21:00,342.39,348.77,359.21,98.53,117.85,341.06,15.13,20.43,121.63,121.76,359.54,356.61,20.68,3.55,37.32,12.31,345.34,342.13,344.42,24.72,324.19,78.35,100.43,28.65,129.69,125.95,347.28,145.28,344.95,88.75,341.08,323.21,350.99,355.46,16.79,20.49,32.02,315.88,347.31,3.56,347.75,351.57,345.43,318.23,351.28,308.58,346.66,341.01,13.41,335.33,352.50,176.83,339.52,314.72,352.42,19.80,321.02,330.91,19.64,129.01,27.76,174.47,182.68,332.67,3.94,349.79,8.90,29.34,332.13,22.95,317.01,334.39,6.41,108.35,358.52,71.81,173.25,23.09,72.02,5.33,197.20,68.54,357.68,327.49,10.42,LIM,349.10,343.02,187.76,102.37,138.16,355.81,13.09,4.53,4.25,323.95,PMA,322.61,345.60,353.09,LST,LST,LST,LST,10.36,345.39,347.81,97.00,LIM,56.42,42.01,LST,355.82,163.09,2.17,LST,354.97,350.05,5.00,11.37,348.50,310.01,4.50
20030521,22:00,344.93,4.80,8.01,109.59,110.33,357.54,338.94,14.53,113.91,98.88,11.29,354.57,13.49,319.07,42.51,0.91,349.09,352.93,349.84,19.62,334.06,72.37,70.43,8.95,117.63,112.84,343.82,113.17,348.12,111.53,339.83,355.57,344.31,5.85,347.28,11.06,41.76,353.82,339.90,359.70,11.56,5.49,332.23,355.25,181.36,312.73,349.41,351.51,11.52,328.30,337.17,173.17,346.89,326.66,345.22,350.94,10.61,354.66,14.38,128.47,28.27,172.75,175.76,344.30,3.42,358.74,359.72,33.35,334.78,25.44,343.48,340.12,358.12,118.31,22.57,99.87,169.77,354.88,77.26,17.31,189.13,56.74,357.04,346.55,11.00,LIM,1.59,342.20,186.53,89.51,124.35,348.65,14.88,19.04,357.28,358.11,339.10,318.09,10.17,2.27,LST,LST,LST,LST,10.88,352.82,6.39,71.47,LIM,56.42,6.02,LST,358.76,155.39,357.90,LST,7.02,359.84,36.88,9.42,330.11,350.06,348.03
20030521,23:00,354.75,2.84,350.36,91.57,112.24,11.78,349.71,357.33,225.81,103.64,20.19,0.49,19.18,296.63,38.55,5.53,348.77,345.91,0.82,8.67,338.99,95.50,100.91,349.79,134.36,89.78,352.69,127.94,356.14,105.23,349.71,2.56,338.44,1.61,37.64,12.65,47.27,359.16,12.51,359.59,20.34,6.12,20.22,13.71,101.22,324.83,8.71,19.55,16.70,3.39,340.92,168.74,357.75,21.98,338.54,300.98,7.61,359.42,4.77,113.89,20.89,163.11,161.07,343.80,357.69,7.46,351.44,54.87,351.71,10.16,359.07,352.41,2.54,101.16,2.96,86.61,153.92,50.33,87.10,28.35,219.47,50.74,19.95,4.53,12.09,LIM,355.33,341.73,170.61,138.06,113.61,7.09,5.40,4.06,40.66,12.69,7.69,300.19,344.65,343.36,LST,LST,LST,LST,17.03,356.28,2.18,49.70,LIM,44.42,31.92,LST,10.07,126.15,10.88,LST,344.18,350.73,27.50,353.89,331.32,352.38,25.47
20030522,00:00,15.15,357.36,339.04,86.17,105.48,31.87,8.60,2.95,136.17,79.50,34.07,20.14,40.28,346.00,76.43,19.03,16.38,346.85,26.73,11.85,9.69,86.38,151.96,344.82,132.20,75.53,11.81,128.67,21.22,118.96,10.03,10.22,6.82,353.47,40.87,25.79,54.38,2.24,39.20,358.52,32.98,22.28,14.53,16.08,260.42,317.68,26.86,28.51,10.59,11.03,22.78,140.12,20.74,19.14,15.30,357.88,19.00,13.54,0.89,100.14,16.19,129.48,136.88,359.15,4.70,8.21,3.53,40.11,357.11,7.59,0.62,15.95,20.78,89.73,346.17,77.96,136.64,47.61,81.07,356.22,212.64,48.98,38.87,3.74,27.78,LIM,22.26,3.27,159.53,17.90,75.40,6.86,28.10,21.11,4.08,19.45,10.70,301.55,345.07,349.96,LST,LST,LST,LST,7.94,358.08,1.73,84.61,LIM,73.46,26.08,LST,16.67,126.46,15.22,LST,334.33,344.38,21.54,358.63,2.19,353.98,35.84
20030522,01:00,12.86,34.59,49.66,119.51,45.91,18.54,23.28,11.27,139.59,76.41,19.70,22.57,32.48,10.61,123.53,60.37,337.46,5.00,36.28,20.25,10.12,322.14,176.58,49.99,95.08,25.85,17.71,109.53,348.85,215.89,16.58,324.36,13.31,15.54,34.51,61.00,57.89,329.84,48.47,15.51,35.18,24.50,18.28,11.75,279.82,351.80,32.59,8.95,292.17,358.54,5.07,138.54,23.49,7.16,28.51,38.33,2.89,351.07,20.47,130.78,24.83,130.82,134.03,14.40,16.31,334.09,14.74,64.71,6.75,16.54,12.11,3.92,28.09,127.96,48.18,127.76,118.68,48.85,97.04,345.82,234.07,47.02,41.51,330.14,26.83,LIM,28.09,358.57,125.87,347.96,80.24,30.35,59.14,60.37,9.13,354.90,10.00,312.71,34.58,76.43,LST,LST,LST,LST,16.45,10.19,19.91,77.39,LIM,109.43,53.92,LST,26.25,119.86,22.66,LST,38.63,26.72,35.29,4.54,352.53,320.58,32.12
20030522,02:00,354.19,30.20,355.38,118.08,58.80,12.56,32.63,14.04,11.57,97.86,7.43,355.47,36.34,17.69,132.20,59.76,341.52,9.81,32.29,29.06,345.34,230.82,172.88,358.99,159.65,318.00,1.32,110.44,348.28,231.76,355.67,279.35,10.92,12.32,27.59,40.64,78.52,301.46,28.81,11.81,30.91,15.42,22.75,10.80,230.62,306.66,28.96,50.26,347.07,344.88,342.66,140.38,12.16,358.85,8.20,44.17,9.29,301.54,24.96,147.70,26.93,134.09,137.46,17.63,22.45,48.98,15.08,79.45,352.40,18.15,352.78,350.89,357.68,137.75,3.57,177.56,127.72,41.49,120.21,313.88,158.96,51.92,42.58,323.95,11.29,LIM,16.36,354.04,195.33,337.78,194.11,67.88,13.93,17.29,27.10,10.53,357.41,331.14,7.18,346.27,LST,LST,LST,LST,28.11,26.47,13.08,202.91,LIM,166.59,62.83,LST,27.41,114.10,356.95,LST,352.10,4.46,52.82,9.86,335.86,300.32,26.94
20030522,03:00,353.80,25.92,349.29,121.14,227.65,9.70,26.89,9.54,29.98,293.95,25.88,8.77,21.70,29.05,145.25,28.81,358.69,7.48,27.26,27.13,358.53,119.08,102.75,351.38,307.20,341.26,5.09,111.05,357.53,114.42,0.80,2.05,7.15,4.56,319.49,7.22,39.16,7.50,35.07,7.60,21.76,20.85,14.48,7.77,269.84,293.07,25.18,42.68,323.06,329.18,351.19,142.39,7.36,7.90,23.35,20.28,43.46,344.88,22.80,154.74,22.59,134.15,138.12,10.94,21.41,34.94,13.03,33.59,358.72,16.67,356.59,349.13,357.69,129.83,352.69,182.48,131.61,45.31,126.90,324.24,160.10,54.86,34.07,39.26,11.01,LIM,19.88,349.85,292.63,109.37,129.53,31.33,357.79,10.29,36.24,38.20,358.87,340.69,349.72,343.06,LST,LST,LST,LST,30.21,1.62,8.76,223.13,LIM,95.34,15.66,LST,53.22,113.03,3.74,LST,340.42,351.21,11.42,13.36,344.82,355.21,326.30
20030522,04:00,3.46,23.68,359.84,129.39,107.36,25.45,23.38,15.13,51.73,97.66,26.09,15.99,35.30,28.64,160.96,18.25,10.89,3.57,357.22,34.44,7.15,123.59,105.60,13.33,137.34,109.52,17.92,110.54,26.09,134.56,18.97,23.75,32.46,4.18,340.71,351.86,43.64,42.07,29.65,1.01,334.71,11.66,335.40,5.67,203.51,296.76,22.63,23.55,316.96,350.23,20.88,144.10,24.77,8.59,29.69,41.09,34.66,15.71,24.75,157.56,28.87,138.02,141.73,9.31,19.25,24.92,10.09,29.07,1.23,22.71,2.89,11.66,26.35,150.61,2.20,233.26,132.16,52.40,139.39,329.87,162.59,33.83,21.91,34.05,27.77,LIM,37.60,23.61,157.75,94.76,111.46,15.07,351.72,5.56,359.51,53.76,8.62,340.94,358.32,345.65,LST,LST,LST,LST,26.72,5.21,3.50,117.63,LIM,95.28,12.64,LST,44.23,119.86,11.79,LST,349.52,353.17,12.81,21.09,3.73,35.80,326.74
20030522,05:00,11.22,22.87,17.68,171.65,135.57,15.22,27.62,28.59,31.02,128.79,24.70,16.12,34.12,34.00,172.41,17.54,358.38,2.13,326.92,38.78,9.65,138.59,139.85,32.54,130.63,193.86,20.47,127.06,19.46,170.47,22.88,40.72,14.44,6.15,13.14,340.44,37.94,42.34,29.06,8.49,268.28,17.78,20.35,31.78,187.72,276.07,27.83,9.62,35.02,335.70,28.38,147.06,19.91,21.86,17.03,29.28,16.34,39.68,30.99,177.15,38.28,140.47,144.91,10.00,20.62,33.03,11.30,24.53,5.47,37.86,11.90,3.48,21.96,175.98,17.99,174.54,131.31,50.85,149.05,329.24,170.19,303.50,34.61,35.42,15.65,LIM,29.23,350.78,192.62,98.49,150.57,3.58,336.07,350.17,11.79,10.66,10.85,338.12,15.21,357.89,LST,LST,LST,LST,29.67,10.15,13.72,160.23,LIM,92.70,0.54,LST,280.74,135.44,22.21,LST,7.02,2.94,15.89,28.34,10.41,31.07,357.47
